,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,01/07/2025,08/07/25,,,,,,,,,,,,Deepseek - V3 R1,,,,,,,,,,,,,,,
,Gabarito,Índice de Facilidade (Valor),Índice de Facilidade (Classificação),Índice de Discriminação (Ponto-Bisserial) (Valor),Índice de Discriminação (Ponto-Bisserial) (Classificação),Deepseek - V3 R1,Deepseek - V3 R1,Deepseek - V3 R1,Deepseek - V3 R1,Deepseek - V3 R1,Deepseek - V3 R1,Deepseek - V3 R1,Deepseek - V3 R1,Deepseek - V3 R1,Deepseek - V3 R1,,,,Acertou tudo,Gabarito,Índice de Facilidade (Valor),Índice de Facilidade (Classificação),Índice de Discriminação (Ponto-Bisserial) (Valor),Índice de Discriminação (Ponto-Bisserial) (Classificação),,,,,,,,,,
9,C,0.40,Difícil,0.40,Muito bom,C,C,C,C,C,C,C,C,C,C,10,1,,9,C,0.40,Difícil,0.40,Muito bom,C,C,C,C,C,C,C,C,C,C
10,D,0.24,Difícil,-0.02,Fraco,A,D,D,D,X,A,A,A,A,X,3,0,,11,E,0.17,Difícil,0.29,Médio,E,E,E,E,E,E,E,E,E,E
11,E,0.17,Difícil,0.29,Médio,E,E,E,E,E,E,E,E,E,E,10,1,,12,C,0.21,Difícil,-0.04,Fraco,C,C,C,C,C,C,C,C,C,C
12,C,0.21,Difícil,-0.04,Fraco,C,C,C,C,C,C,C,C,C,C,10,1,,18,A,0.45,Médio,0.36,Bom,A,A,A,A,A,A,A,A,A,A
13,C,0.30,Difícil,0.31,Bom,X,X,X,X,X,X,X,X,X,X,0,1,,21,B,0.21,Difícil,0.20,Médio,B,B,B,B,B,B,B,B,B,B
14,E,0.25,Difícil,0.26,Médio,E,E,E,E,E,E,E,C,E,E,9,0,,23,B,0.43,Médio,0.30,Bom,B,B,B,B,B,B,B,B,B,B
15,B,0.21,Difícil,0.21,Médio,NTE,NTE,NTE,NTE,NTE,NTE,NTE,NTE,NTE,NTE,0,1,,24,D,0.36,Difícil,0.36,Bom,D,D,D,D,D,D,D,D,D,D
16,E,0.10,Muito difícil,-0.05,Fraco,E,D,E,C,X,E,D,B,E,E,5,0,,25,E,0.31,Difícil,0.34,Bom,E,E,E,E,E,E,E,E,E,E
17,C,0.34,Difícil,0.26,Médio,D,D,D,D,D,D,D,D,D,D,0,1,,26,E,0.19,Difícil,-0.05,Fraco,E,E,E,E,E,E,E,E,E,E
18,A,0.45,Médio,0.36,Bom,A,A,A,A,A,A,A,A,A,A,10,1,,27,C,0.28,Difícil,0.27,Médio,C,C,C,C,C,C,C,C,C,C
19,A,0.37,Difícil,0.41,Muito bom,X,X,X,X,X,X,X,X,X,X,0,1,,28,B,0.29,Difícil,0.34,Bom,B,B,B,B,B,B,B,B,B,B
20,E,0.45,Médio,0.45,Muito bom,X,E,X,X,X,X,E,E,E,X,4,0,,29,D,0.31,Difícil,0.39,Bom,D,D,D,D,D,D,D,D,D,D
21,B,0.21,Difícil,0.20,Médio,B,B,B,B,B,B,B,B,B,B,10,1,,30,C,0.58,Médio,0.40,Muito bom,C,C,C,C,C,C,C,C,C,C
22,A,0.19,Difícil,0.23,Médio,A,A,X,A,X,X,A,A,A,A,7,0,,32,B,0.36,Difícil,0.29,Médio,B,B,B,B,B,B,B,B,B,B
23,B,0.43,Médio,0.30,Bom,B,B,B,B,B,B,B,B,B,B,10,1,,,,,,,,,,,,,,,,,
24,D,0.36,Difícil,0.36,Bom,D,D,D,D,D,D,D,D,D,D,10,1,,Errou tudo,,,,,,,,,,,,,,,
25,E,0.31,Difícil,0.34,Bom,E,E,E,E,E,E,E,E,E,E,10,1,,13,C,0.30,Difícil,0.31,Bom,X,X,X,X,X,X,X,X,X,X
26,E,0.19,Difícil,-0.05,Fraco,E,E,E,E,E,E,E,E,E,E,10,1,,15,B,0.21,Difícil,0.21,Médio,NTE,NTE,NTE,NTE,NTE,NTE,NTE,NTE,NTE,NTE
27,C,0.28,Difícil,0.27,Médio,C,C,C,C,C,C,C,C,C,C,10,1,,17,C,0.34,Difícil,0.26,Médio,D,D,D,D,D,D,D,D,D,D
28,B,0.29,Difícil,0.34,Bom,B,B,B,B,B,B,B,B,B,B,10,1,,19,A,0.37,Difícil,0.41,Muito bom,X,X,X,X,X,X,X,X,X,X
29,D,0.31,Difícil,0.39,Bom,D,D,D,D,D,D,D,D,D,D,10,1,,,,,,,,,,,,,,,,,
30,C,0.58,Médio,0.40,Muito bom,C,C,C,C,C,C,C,C,C,C,10,1,,Variou +2 opções,,,,,,,,,,,,,,,
31,D,0.19,Difícil,0.05,Fraco,D,D,X,D,X,X,D,D,D,D,7,0,,10,D,0.24,Difícil,-0.02,Fraco,A,D,D,D,X,A,A,A,A,X
32,B,0.36,Difícil,0.29,Médio,B,B,B,B,B,B,B,B,B,B,10,1,,16,E,0.10,Muito difícil,-0.05,Fraco,E,D,E,C,X,E,D,B,E,E
33,D,0.20,Difícil,0.02,Fraco,D,D,D,E,E,D,D,E,D,E,6,0,,35,A,0.22,Difícil,0.26,Médio,A,A,D,A,D,A,D,X,A,A
34,A,0.39,Difícil,0.40,Muito bom,A,X,A,X,X,A,A,X,X,A,5,0,,,,,,,,,,,,,,,,,
35,A,0.22,Difícil,0.26,Médio,A,A,D,A,D,A,D,X,A,A,6,0,,,,,,,,,,,,,,,,,
Acertos,27,,,,,21,21,19,19,15,19,20,17,21,20,"19,2","66,67%",,,,,,,,,,,,,,,,,
Percentual de Acerto,,,,,,"77,8%","77,8%","70,4%","70,4%","55,6%","70,4%","74,1%","63,0%","77,8%","74,1%","71,1%",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,01/07/2025,09/07/25,,,,,,,,,,,,Gemini 2.5 Pro,,,,,,,,,,,,,,,
,Gabarito,Índice de Facilidade (Valor),Índice de Facilidade (Classificação),Índice de Discriminação (Ponto-Bisserial) (Valor),Índice de Discriminação (Ponto-Bisserial) (Classificação),Gemini 2.5 Pro,Gemini 2.5 Pro,Gemini 2.5 Pro,Gemini 2.5 Pro,Gemini 2.5 Pro,Gemini 2.5 Pro,Gemini 2.5 Pro,Gemini 2.5 Pro,Gemini 2.5 Pro,Gemini 2.5 Pro,,,,Acertou tudo,Gabarito,Índice de Facilidade (Valor),Índice de Facilidade (Classificação),Índice de Discriminação (Ponto-Bisserial) (Valor),Índice de Discriminação (Ponto-Bisserial) (Classificação),,,,,,,,,,
9,C,0.40,Difícil,0.40,Muito bom,C,C,C,C,C,C,C,C,C,C,10,1,,9,C,0.40,Difícil,0.40,Muito bom,C,C,C,C,C,C,C,C,C,C
10,D,0.24,Difícil,-0.02,Fraco,B,D,D,C,C,E,B,E,D,D,4,0,,11,E,0.17,Difícil,0.29,Médio,E,E,E,E,E,E,E,E,E,E
11,E,0.17,Difícil,0.29,Médio,E,E,E,E,E,E,E,E,E,E,10,1,,12,C,0.21,Difícil,-0.04,Fraco,C,C,C,C,C,C,C,C,C,C
12,C,0.21,Difícil,-0.04,Fraco,C,C,C,C,C,C,C,C,C,C,10,1,,13,C,0.30,Difícil,0.31,Bom,C,C,C,C,C,C,C,C,C,C
13,C,0.30,Difícil,0.31,Bom,C,C,C,C,C,C,C,C,C,C,10,1,,14,E,0.25,Difícil,0.26,Médio,E,E,E,E,E,E,E,E,E,E
14,E,0.25,Difícil,0.26,Médio,E,E,E,E,E,E,E,E,E,E,10,1,,17,C,0.34,Difícil,0.26,Médio,C,C,C,C,C,C,C,C,C,C
15,B,0.21,Difícil,0.21,Médio,D,B,C,A,B,C,C,C,D,C,2,0,,18,A,0.45,Médio,0.36,Bom,A,A,A,A,A,A,A,A,A,A
16,E,0.10,Muito difícil,-0.05,Fraco,X,E,C,E,E,E,B,E,B,B,5,0,,20,E,0.45,Médio,0.45,Muito bom,E,E,E,E,E,E,E,E,E,E
17,C,0.34,Difícil,0.26,Médio,C,C,C,C,C,C,C,C,C,C,10,1,,21,B,0.21,Difícil,0.20,Médio,B,B,B,B,B,B,B,B,B,B
18,A,0.45,Médio,0.36,Bom,A,A,A,A,A,A,A,A,A,A,10,1,,22,A,0.19,Difícil,0.23,Médio,A,A,A,A,A,A,A,A,A,A
19,A,0.37,Difícil,0.41,Muito bom,X,A,A,A,A,X,A,A,A,X,7,0,,23,B,0.43,Médio,0.30,Bom,B,B,B,B,B,B,B,B,B,B
20,E,0.45,Médio,0.45,Muito bom,E,E,E,E,E,E,E,E,E,E,10,1,,25,E,0.31,Difícil,0.34,Bom,E,E,E,E,E,E,E,E,E,E
21,B,0.21,Difícil,0.20,Médio,B,B,B,B,B,B,B,B,B,B,10,1,,27,C,0.28,Difícil,0.27,Médio,C,C,C,C,C,C,C,C,C,C
22,A,0.19,Difícil,0.23,Médio,A,A,A,A,A,A,A,A,A,A,10,1,,28,B,0.29,Difícil,0.34,Bom,B,B,B,B,B,B,B,B,B,B
23,B,0.43,Médio,0.30,Bom,B,B,B,B,B,B,B,B,B,B,10,1,,29,D,0.31,Difícil,0.39,Bom,D,D,D,D,D,D,D,D,D,D
24,D,0.36,Difícil,0.36,Bom,D,C,D,X,D,C,E,D,E,C,4,0,,30,C,0.58,Médio,0.40,Muito bom,C,C,C,C,C,C,C,C,C,C
25,E,0.31,Difícil,0.34,Bom,E,E,E,E,E,E,E,E,E,E,10,1,,31,D,0.19,Difícil,0.05,Fraco,D,D,D,D,D,D,D,D,D,D
26,E,0.19,Difícil,-0.05,Fraco,E,E,E,E,X,E,E,E,E,E,9,0,,32,B,0.36,Difícil,0.29,Médio,B,B,B,B,B,B,B,B,B,B
27,C,0.28,Difícil,0.27,Médio,C,C,C,C,C,C,C,C,C,C,10,1,,34,A,0.39,Difícil,0.40,Muito bom,A,A,A,A,A,A,A,A,A,A
28,B,0.29,Difícil,0.34,Bom,B,B,B,B,B,B,B,B,B,B,10,1,,,,,,,,,,,,,,,,,
29,D,0.31,Difícil,0.39,Bom,D,D,D,D,D,D,D,D,D,D,10,1,,Errou tudo,,,,,,,,,,,,,,,
30,C,0.58,Médio,0.40,Muito bom,C,C,C,C,C,C,C,C,C,C,10,1,,Nenhum,,,,,,,,,,,,,,,
31,D,0.19,Difícil,0.05,Fraco,D,D,D,D,D,D,D,D,D,D,10,1,,,,,,,,,,,,,,,,,
32,B,0.36,Difícil,0.29,Médio,B,B,B,B,B,B,B,B,B,B,10,1,,Variou +2 opções,,,,,,,,,,,,,,,
33,D,0.20,Difícil,0.02,Fraco,D,D,D,D,E,E,D,E,E,E,5,0,,10,D,0.24,Difícil,-0.02,Fraco,B,D,D,C,C,E,B,E,D,D
34,A,0.39,Difícil,0.40,Muito bom,A,A,A,A,A,A,A,A,A,A,10,1,,15,B,0.21,Difícil,0.21,Médio,D,B,C,A,B,C,C,C,D,C
35,A,0.22,Difícil,0.26,Médio,A,B,C,X,X,A,A,A,A,A,6,0,,16,E,0.10,Muito difícil,-0.05,Fraco,X,E,C,E,E,E,B,E,B,B
Acertos,27,,,,,23,25,24,23,23,22,23,24,23,22,"23,2","70,37%",,24,D,0.36,Difícil,0.36,Bom,D,C,D,X,D,C,E,D,E,C
Percentual de Acerto,,,,,,"85,2%","92,6%","88,9%","85,2%","85,2%","81,5%","85,2%","88,9%","85,2%","81,5%","85,9%",,,35,A,0.22,Difícil,0.26,Médio,A,B,C,X,X,A,A,A,A,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,01/07/2025,10/07/25,,,,,,,,,,,,ChatGPT o3,,,,,,,,,,,,,,,
,Gabarito,Índice de Facilidade (Valor),Índice de Facilidade (Classificação),Índice de Discriminação (Ponto-Bisserial) (Valor),Índice de Discriminação (Ponto-Bisserial) (Classificação),ChatGPT o3,ChatGPT o3,ChatGPT o3,ChatGPT o3,ChatGPT o3,ChatGPT o3,ChatGPT o3,ChatGPT o3,ChatGPT o3,ChatGPT o3,,,,Acertou tudo,Gabarito,Índice de Facilidade (Valor),Índice de Facilidade (Classificação),Índice de Discriminação (Ponto-Bisserial) (Valor),Índice de Discriminação (Ponto-Bisserial) (Classificação),,,,,,,,,,
9,C,0.40,Difícil,0.40,Muito bom,C,C,C,C,C,C,C,C,C,C,10,1,,9,C,0.40,Difícil,0.40,Muito bom,C,C,C,C,C,C,C,C,C,C
10,D,0.24,Difícil,-0.02,Fraco,D,X,D,D,A,A,D,D,D,X,6,0,,11,E,0.17,Difícil,0.29,Médio,E,E,E,E,E,E,E,E,E,E
11,E,0.17,Difícil,0.29,Médio,E,E,E,E,E,E,E,E,E,E,10,1,,12,C,0.21,Difícil,-0.04,Fraco,C,C,C,C,C,C,C,C,C,C
12,C,0.21,Difícil,-0.04,Fraco,C,C,C,C,C,C,C,C,C,C,10,1,,13,C,0.30,Difícil,0.31,Bom,C,C,C,C,C,C,C,C,C,C
13,C,0.30,Difícil,0.31,Bom,C,C,C,C,C,C,C,C,C,C,10,1,,14,E,0.25,Difícil,0.26,Médio,E,E,E,E,E,E,E,E,E,E
14,E,0.25,Difícil,0.26,Médio,E,E,E,E,E,E,E,E,E,E,10,1,,16,E,0.10,Muito difícil,-0.05,Fraco,E,E,E,E,E,E,E,E,E,E
15,B,0.21,Difícil,0.21,Médio,A,D,B,B,A,A,C,D,B,D,3,0,,18,A,0.45,Médio,0.36,Bom,A,A,A,A,A,A,A,A,A,A
16,E,0.10,Muito difícil,-0.05,Fraco,E,E,E,E,E,E,E,E,E,E,10,1,,21,B,0.21,Difícil,0.20,Médio,B,B,B,B,B,B,B,B,B,B
17,C,0.34,Difícil,0.26,Médio,C,C,C,C,C,E,C,C,C,C,9,0,,22,A,0.19,Difícil,0.23,Médio,A,A,A,A,A,A,A,A,A,A
18,A,0.45,Médio,0.36,Bom,A,A,A,A,A,A,A,A,A,A,10,1,,23,B,0.43,Médio,0.30,Bom,B,B,B,B,B,B,B,B,B,B
19,A,0.37,Difícil,0.41,Muito bom,A,A,A,A,A,A,A,A,X,A,9,0,,24,D,0.36,Difícil,0.36,Bom,D,D,D,D,D,D,D,D,D,D
20,E,0.45,Médio,0.45,Muito bom,E,E,E,E,E,E,E,E,D,E,9,0,,25,E,0.31,Difícil,0.34,Bom,E,E,E,E,E,E,E,E,E,E
21,B,0.21,Difícil,0.20,Médio,B,B,B,B,B,B,B,B,B,B,10,1,,26,E,0.19,Difícil,-0.05,Fraco,E,E,E,E,E,E,E,E,E,E
22,A,0.19,Difícil,0.23,Médio,A,A,A,A,A,A,A,A,A,A,10,1,,27,C,0.28,Difícil,0.27,Médio,C,C,C,C,C,C,C,C,C,C
23,B,0.43,Médio,0.30,Bom,B,B,B,B,B,B,B,B,B,B,10,1,,28,B,0.29,Difícil,0.34,Bom,B,B,B,B,B,B,B,B,B,B
24,D,0.36,Difícil,0.36,Bom,D,D,D,D,D,D,D,D,D,D,10,1,,29,D,0.31,Difícil,0.39,Bom,D,D,D,D,D,D,D,D,D,D
25,E,0.31,Difícil,0.34,Bom,E,E,E,E,E,E,E,E,E,E,10,1,,30,C,0.58,Médio,0.40,Muito bom,C,C,C,C,C,C,C,C,C,C
26,E,0.19,Difícil,-0.05,Fraco,E,E,E,E,E,E,E,E,E,E,10,1,,32,B,0.36,Difícil,0.29,Médio,B,B,B,B,B,B,B,B,B,B
27,C,0.28,Difícil,0.27,Médio,C,C,C,C,C,C,C,C,C,C,10,1,,35,A,0.22,Difícil,0.26,Médio,A,A,A,A,A,A,A,A,A,A
28,B,0.29,Difícil,0.34,Bom,B,B,B,B,B,B,B,B,B,B,10,1,,,,,,,,,,,,,,,,,
29,D,0.31,Difícil,0.39,Bom,D,D,D,D,D,D,D,D,D,D,10,1,,Errou tudo,,,,,,,,,,,,,,,
30,C,0.58,Médio,0.40,Muito bom,C,C,C,C,C,C,C,C,C,C,10,1,,Nenhum,,,,,,,,,,,,,,,
31,D,0.19,Difícil,0.05,Fraco,C,D,C,D,D,D,C,D,D,D,7,0,,,,,,,,,,,,,,,,,
32,B,0.36,Difícil,0.29,Médio,B,B,B,B,B,B,B,B,B,B,10,1,,Variou +2 opções,,,,,,,,,,,,,,,
33,D,0.20,Difícil,0.02,Fraco,D,E,D,D,D,D,E,D,E,E,6,0,,10,D,0.24,Difícil,-0.02,Fraco,D,X,D,D,A,A,D,D,D,X
34,A,0.39,Difícil,0.40,Muito bom,A,A,A,A,A,A,A,A,A,X,9,0,,15,B,0.21,Difícil,0.21,Médio,A,D,B,B,A,A,C,D,B,D
35,A,0.22,Difícil,0.26,Médio,A,A,A,A,A,A,A,A,A,A,10,1,,,,,,,,,,,,,,,,,
Acertos,27,,,,,25,24,26,27,25,24,24,26,24,23,"24,8","70,37%",,,,,,,,,,,,,,,,,
Percentual de Acerto,,,,,,"92,6%","88,9%","96,3%","100,0%","92,6%","88,9%","88,9%","96,3%","88,9%","85,2%","91,9%",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,01/07/2025,09/07/25,,,,,,,,,,,,ChatGPT o4-mini,,,,,,,,,,,,,,,
,Gabarito,Índice de Facilidade (Valor),Índice de Facilidade (Classificação),Índice de Discriminação (Ponto-Bisserial) (Valor),Índice de Discriminação (Ponto-Bisserial) (Classificação),ChatGPT o4-mini,ChatGPT o4-mini,ChatGPT o4-mini,ChatGPT o4-mini,ChatGPT o4-mini,ChatGPT o4-mini,ChatGPT o4-mini,ChatGPT o4-mini,ChatGPT o4-mini,ChatGPT o4-mini,,,,Acertou tudo,Gabarito,Índice de Facilidade (Valor),Índice de Facilidade (Classificação),Índice de Discriminação (Ponto-Bisserial) (Valor),Índice de Discriminação (Ponto-Bisserial) (Classificação),,,,,,,,,,
9,C,0.40,Difícil,0.40,Muito bom,C,C,C,C,C,C,C,C,C,C,10,1,,9,C,0.40,Difícil,0.40,Muito bom,C,C,C,C,C,C,C,C,C,C
10,D,0.24,Difícil,-0.02,Fraco,D,D,A,D,D,D,D,A,D,D,8,0,,11,E,0.17,Difícil,0.29,Médio,E,E,E,E,E,E,E,E,E,E
11,E,0.17,Difícil,0.29,Médio,E,E,E,E,E,E,E,E,E,E,10,1,,12,C,0.21,Difícil,-0.04,Fraco,C,C,C,C,C,C,C,C,C,C
12,C,0.21,Difícil,-0.04,Fraco,C,C,C,C,C,C,C,C,C,C,10,1,,13,C,0.30,Difícil,0.31,Bom,C,C,C,C,C,C,C,C,C,C
13,C,0.30,Difícil,0.31,Bom,C,C,C,C,C,C,C,C,C,C,10,1,,17,C,0.34,Difícil,0.26,Médio,C,C,C,C,C,C,C,C,C,C
14,E,0.25,Difícil,0.26,Médio,E,E,E,C,E,E,E,E,E,E,9,0,,18,A,0.45,Médio,0.36,Bom,A,A,A,A,A,A,A,A,A,A
15,B,0.21,Difícil,0.21,Médio,B,E,A,A,B,A,X,A,B,A,3,0,,21,B,0.21,Difícil,0.20,Médio,B,B,B,B,B,B,B,B,B,B
16,E,0.10,Muito difícil,-0.05,Fraco,X,D,X,X,E,X,X,X,X,E,2,0,,23,B,0.43,Médio,0.30,Bom,B,B,B,B,B,B,B,B,B,B
17,C,0.34,Difícil,0.26,Médio,C,C,C,C,C,C,C,C,C,C,10,1,,24,D,0.36,Difícil,0.36,Bom,D,D,D,D,D,D,D,D,D,D
18,A,0.45,Médio,0.36,Bom,A,A,A,A,A,A,A,A,A,A,10,1,,25,E,0.31,Difícil,0.34,Bom,E,E,E,E,E,E,E,E,E,E
19,A,0.37,Difícil,0.41,Muito bom,X,X,A,X,A,A,A,A,X,A,6,0,,27,C,0.28,Difícil,0.27,Médio,C,C,C,C,C,C,C,C,C,C
20,E,0.45,Médio,0.45,Muito bom,E,E,E,E,D,D,X,E,E,X,6,0,,28,B,0.29,Difícil,0.34,Bom,B,B,B,B,B,B,B,B,B,B
21,B,0.21,Difícil,0.20,Médio,B,B,B,B,B,B,B,B,B,B,10,1,,29,D,0.31,Difícil,0.39,Bom,D,D,D,D,D,D,D,D,D,D
22,A,0.19,Difícil,0.23,Médio,A,A,A,X,A,A,A,A,A,A,9,0,,30,C,0.58,Médio,0.40,Muito bom,C,C,C,C,C,C,C,C,C,C
23,B,0.43,Médio,0.30,Bom,B,B,B,B,B,B,B,B,B,B,10,1,,33,D,0.20,Difícil,0.02,Fraco,D,D,D,D,D,D,D,D,D,D
24,D,0.36,Difícil,0.36,Bom,D,D,D,D,D,D,D,D,D,D,10,1,,,,,,,,,,,,,,,,,
25,E,0.31,Difícil,0.34,Bom,E,E,E,E,E,E,E,E,E,E,10,1,,Errou tudo,,,,,,,,,,,,,,,
26,E,0.19,Difícil,-0.05,Fraco,E,E,E,X,E,E,E,E,E,E,9,0,,Nenhum,,,,,,,,,,,,,,,
27,C,0.28,Difícil,0.27,Médio,C,C,C,C,C,C,C,C,C,C,10,1,,,,,,,,,,,,,,,,,
28,B,0.29,Difícil,0.34,Bom,B,B,B,B,B,B,B,B,B,B,10,1,,Variou +2 opções,,,,,,,,,,,,,,,
29,D,0.31,Difícil,0.39,Bom,D,D,D,D,D,D,D,D,D,D,10,1,,15,B,0.21,Difícil,0.21,Médio,B,E,A,A,B,A,X,A,B,A
30,C,0.58,Médio,0.40,Muito bom,C,C,C,C,C,C,C,C,C,C,10,1,,16,E,0.10,Muito difícil,-0.05,Fraco,X,D,X,X,E,X,X,X,X,E
31,D,0.19,Difícil,0.05,Fraco,D,D,D,D,D,D,D,D,C,X,8,0,,20,E,0.45,Médio,0.45,Muito bom,E,E,E,E,D,D,X,E,E,X
32,B,0.36,Difícil,0.29,Médio,X,X,X,B,B,X,X,X,X,X,2,0,,31,D,0.19,Difícil,0.05,Fraco,D,D,D,D,D,D,D,D,C,X
33,D,0.20,Difícil,0.02,Fraco,D,D,D,D,D,D,D,D,D,D,10,1,,,,,,,,,,,,,,,,,
34,A,0.39,Difícil,0.40,Muito bom,A,A,X,X,A,A,X,A,A,X,6,0,,,,,,,,,,,,,,,,,
35,A,0.22,Difícil,0.26,Médio,A,A,A,A,A,A,X,A,A,A,9,0,,,,,,,,,,,,,,,,,
Acertos,27,,,,,24,23,22,20,26,23,21,23,23,22,"22,7","55,56%",,,,,,,,,,,,,,,,,
Percentual de Acerto,,,,,,"88,9%","85,2%","81,5%","74,1%","96,3%","85,2%","77,8%","85,2%","85,2%","81,5%","84,1%",,,,,,,,,,,,,,,,,,